0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
6,8
10,8
11,8
8,10
12,10
13,10
10,12
14,12
15,12
12,14
16,14
17,14
14,16
11,16
18,16
8,11
16,11
19,11
0,4
20,4
21,4
2,9
22,9
23,9
14,17
5,7
24,7
25,7
26,7
12,15
27,28
29,28
24,28
28,27
30,27
31,27
27,30
32,30
33,30
30,32
34,32
35,32
32,34
29,34
36,34
28,29
34,29
37,29
34,36
38,36
39,36
36,38
40,38
41,38
38,40
37,40
42,40
29,37
40,37
43,37
7,24
28,24
10,13
16,18
11,19
4,20
4,21
9,22
9,23
7,25
7,26
27,31
30,33
32,35
36,39
38,41
40,42
37,43
