0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
11,7
7,10
12,10
13,10
10,12
8,12
14,12
6,8
12,8
15,8
12,14
16,14
17,14
18,14
14,16
19,16
20,16
16,19
21,19
22,19
19,21
23,21
24,21
21,23
25,23
26,23
23,25
27,25
28,25
25,27
22,27
29,27
19,22
27,22
30,22
2,9
31,9
32,9
0,4
33,4
34,4
27,29
35,29
29,35
36,35
37,35
38,35
25,28
39,28
28,39
40,39
41,39
42,39
23,26
43,26
26,43
44,43
45,43
46,43
22,30
7,11
10,13
8,15
14,17
14,18
16,20
21,24
9,31
9,32
4,33
4,34
35,36
35,37
35,38
39,40
39,41
39,42
43,44
43,45
43,46
