 -5.714621,  1.255271, -4.693528,1.0
 -5.436521, -0.057429, -4.759428,1.0
 -4.297121, -0.640229, -4.387028,1.0
 -3.404021,  0.239371, -3.919728,1.0
 -3.562521,  1.615371, -3.801528,1.0
 -4.794621,  2.122071, -4.214828,1.0
 -2.163821, -0.138629, -3.480028,1.0
 -1.544221,  0.997171, -3.080728,1.0
 -2.346121,  2.100571, -3.260528,1.0
 -5.132521,  3.450371, -4.164828,1.0
 -6.415821, -0.866129, -5.253628,1.0
 -0.154421,  0.972471, -2.548928,1.0
  0.109279,  2.242171, -1.811128,1.0
 -0.327521,  3.423771, -2.612128,1.0
 -1.861921,  3.452071, -2.873728,1.0
  1.543379,  2.364071, -1.482828,1.0
  2.018779,  1.337571, -0.472328,1.0
  1.358879,  1.180371,  0.756572,1.0
  1.806579,  0.244471,  1.693472,1.0
  2.929179, -0.542129,  1.416172,1.0
  3.608379, -0.372929,  0.203872,1.0
  3.153779,  0.557471, -0.735428,1.0
  3.448079, -1.539729,  2.392572,1.0
  4.650979, -1.779029,  2.455972,1.0
  2.510479, -2.185629,  3.166772,1.0
  2.880879, -3.227729,  4.121872,1.0
  3.090279, -4.554229,  3.373972,1.0
  1.822579, -3.431229,  5.214672,1.0
  4.007679, -5.344929,  3.978172,1.0
  2.499679, -4.931929,  2.369472,1.0
  1.668979, -2.228729,  6.148072,1.0
  0.776379, -1.149529,  5.589772,1.0
  0.847779, -0.017729,  6.322572,1.0
  0.034279, -1.234029,  4.622672,1.0
 -4.502521,  4.155571, -3.806428,1.0
 -6.050921,  3.739871, -4.479328,1.0
 -6.258621, -1.860729, -5.323728,1.0
 -7.293021, -0.462929, -5.548328,1.0
  0.542079,  0.852371, -3.388028,1.0
 -0.042921,  0.113971, -1.878028,1.0
  0.205179,  3.436671, -3.573328,1.0
 -0.067021,  4.349971, -2.085428,1.0
 -2.380821,  3.766771, -1.960228,1.0
 -2.083821,  4.182971, -3.658528,1.0
  1.738579,  3.347271, -1.034228,1.0
  2.151079,  2.313371, -2.396128,1.0
  0.486779,  1.790471,  0.989572,1.0
  1.280579,  0.160171,  2.640472,1.0
  4.491279, -0.968629, -0.020528,1.0
  3.696779,  0.668771, -1.673528,1.0
  1.521879, -2.051929,  2.970072,1.0
  3.842379, -2.942229,  4.566572,1.0
  2.119479, -4.293929,  5.825872,1.0
  0.858479, -3.695529,  4.762272,1.0
  4.057779, -6.166129,  3.431972,1.0
  2.650179, -1.800829,  6.380772,1.0
  1.206579, -2.564929,  7.083472,1.0
  0.220079,  0.616871,  5.900372,1.0
