0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
11,7
12,7
7,10
8,10
13,10
14,10
6,8
10,8
15,8
16,8
17,18
19,18
20,18
2,9
21,9
22,9
0,4
23,4
24,4
18,17
25,17
26,17
17,25
27,25
28,25
25,27
29,27
30,27
27,29
19,29
31,29
18,19
29,19
32,19
29,31
33,31
31,33
34,33
35,33
36,33
27,30
37,30
30,37
38,37
39,37
40,37
25,28
41,28
28,41
42,41
43,41
44,41
8,15
20,15
45,15
46,15
18,20
15,20
47,20
48,20
7,11
7,12
10,13
10,14
8,16
9,21
9,22
4,23
4,24
17,26
19,32
33,34
33,35
33,36
37,38
37,39
37,40
41,42
41,43
41,44
15,45
15,46
20,47
20,48
