0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
11,7
12,7
7,10
13,10
14,10
15,10
10,13
8,13
16,13
17,13
6,8
13,8
18,8
19,8
13,16
20,16
21,16
22,16
16,20
23,20
24,20
20,23
25,23
26,23
23,25
27,25
28,25
25,27
29,27
30,27
27,29
31,29
32,29
29,31
26,31
33,31
23,26
31,26
34,26
2,9
35,9
36,9
0,4
37,4
38,4
31,33
39,33
40,33
33,39
41,39
42,39
39,41
34,41
43,41
26,34
41,34
44,34
7,11
7,12
10,14
10,15
13,17
8,18
8,19
16,21
16,22
20,24
25,28
27,30
29,32
9,35
9,36
4,37
4,38
33,40
39,42
41,43
34,44
