0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
11,7
7,10
12,10
13,10
10,12
8,12
14,12
6,8
12,8
15,8
12,14
16,14
17,14
18,14
19,20
21,20
22,20
20,19
23,19
24,19
19,23
25,23
26,23
23,25
27,25
28,25
25,27
21,27
29,27
20,21
27,21
30,21
2,9
31,9
32,9
0,4
33,4
34,4
14,16
22,16
20,22
16,22
35,22
22,35
23,26
36,26
26,36
37,36
38,36
39,36
25,28
40,28
28,40
41,40
42,40
43,40
27,29
44,29
29,44
45,44
46,44
47,44
7,11
10,13
8,15
14,17
14,18
19,24
21,30
9,31
9,32
4,33
4,34
36,37
36,38
36,39
40,41
40,42
40,43
44,45
44,46
44,47
