 -5.305500, -1.952577, -1.754705,1.0
 -5.416800, -3.031677, -0.964605,1.0
 -4.477900, -3.500177, -0.145905,1.0
 -3.362700, -2.763277, -0.173905,1.0
 -3.117400, -1.626877, -0.929405,1.0
 -4.164000, -1.227577, -1.766205,1.0
 -2.271700, -3.071377,  0.578995,1.0
 -1.326900, -2.136277,  0.313495,1.0
 -1.789300, -1.201377, -0.594705,1.0
 -1.037200, -0.021277, -1.125105,1.0
 -4.122500, -0.152277, -2.616105,1.0
 -6.598700, -3.708077, -1.010905,1.0
  0.005600,  0.509623, -0.259605,1.0
  0.873700,  1.534623, -0.595905,1.0
  0.922900,  2.104223, -1.874305,1.0
  1.829700,  3.127123, -2.182105,1.0
  2.710700,  3.602223, -1.214605,1.0
  2.694100,  3.048223,  0.061595,1.0
  1.799400,  2.010523,  0.356495,1.0
  1.751500,  1.478323,  1.632295,1.0
  2.914100,  0.919523,  2.115295,1.0
  3.717600,  0.061623,  1.359695,1.0
  4.864200, -0.495677,  1.928795,1.0
  5.199200, -0.207077,  3.252295,1.0
  4.384200,  0.631823,  4.012395,1.0
  3.236700,  1.189123,  3.446295,1.0
 -0.387400, -2.257077,  0.839195,1.0
 -1.746300,  0.788923, -1.326205,1.0
 -0.598200, -0.327177, -2.083005,1.0
 -3.311300,  0.435223, -2.739405,1.0
 -4.936200,  0.043523, -3.188205,1.0
 -6.733200, -4.525777, -0.434605,1.0
 -7.335500, -3.381977, -1.619105,1.0
 -0.032200,  0.249923,  0.724595,1.0
  0.253700,  1.769923, -2.664205,1.0
  1.842200,  3.554123, -3.183805,1.0
  3.407700,  4.403123, -1.454105,1.0
  3.374600,  3.425723,  0.821295,1.0
  3.458800, -0.186477,  0.332895,1.0
  5.494900, -1.160377,  1.340695,1.0
  6.094600, -0.641777,  3.694095,1.0
  4.640900,  0.849723,  5.047295,1.0
  2.599900,  1.839023,  4.042995,1.0
