0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
11,7
7,10
12,10
13,10
10,12
8,12
14,12
6,8
12,8
15,8
12,14
16,14
17,14
18,14
14,16
19,16
20,16
16,19
21,19
22,19
19,21
23,21
24,21
21,23
25,23
26,23
23,25
27,25
28,25
25,27
22,27
29,27
19,22
27,22
30,22
2,9
31,9
32,9
0,4
33,4
34,4
8,15
35,15
36,15
37,15
27,29
38,29
29,38
39,38
40,38
41,38
25,28
42,28
28,42
43,42
44,42
45,42
23,26
46,26
26,46
47,46
48,46
49,46
7,11
10,13
14,17
14,18
16,20
21,24
22,30
9,31
9,32
4,33
4,34
15,35
15,36
15,37
38,39
38,40
38,41
42,43
42,44
42,45
46,47
46,48
46,49
