0,1
2,1
3,1
1,0
4,0
0,4
5,4
6,4
4,5
7,5
8,5
5,7
9,7
2,7
7,9
10,9
11,9
12,9
9,10
13,10
14,10
15,10
10,13
16,13
17,13
13,16
2,16
18,16
19,16
1,2
7,2
16,2
6,20
21,20
22,20
4,6
20,6
5,8
21,8
23,8
20,21
8,21
13,17
24,17
25,17
17,24
26,24
27,24
24,26
28,26
29,26
26,28
30,28
31,28
28,30
25,30
32,30
17,25
30,25
33,25
30,32
34,32
32,34
35,34
36,34
37,34
28,31
38,31
31,38
39,38
40,38
41,38
26,29
42,29
29,42
43,42
44,42
45,42
20,22
46,22
47,22
8,23
48,23
49,23
1,3
9,11
9,12
10,14
10,15
16,18
16,19
24,27
25,33
34,35
34,36
34,37
38,39
38,40
38,41
42,43
42,44
42,45
22,46
22,47
23,48
23,49
