 -5.556369, -2.210935,  0.363254,0.0
 -6.180169, -3.392635,  0.232054,0.0
 -5.604069, -4.554935, -0.088946,0.0
 -4.284069, -4.443135, -0.294446,0.0
 -3.524769, -3.287735, -0.200446,0.0
 -4.221469, -2.126435,  0.162754,0.0
 -3.454969, -5.476135, -0.637546,0.0
 -2.173869, -5.005735, -0.784446,0.0
 -2.173069, -3.643535, -0.526846,0.0
 -0.985669, -2.719535, -0.604146,0.0
  0.122731, -0.821135,  0.596054,0.0
 -3.627069, -0.902035,  0.341354,0.0
 -7.525169, -3.406535,  0.449454,0.0
  0.684131, -0.306535, -0.584146,0.0
  1.369631,  0.920365, -0.618746,0.0
  1.522131,  1.676665,  0.543554,0.0
  0.961431,  1.194665,  1.727854,0.0
  0.278131, -0.031335,  1.748054,0.0
 -0.562069, -2.031835,  0.631654,0.0
  2.233231,  2.990265,  0.574954,0.0
  2.004331,  3.794865,  1.476254,0.0
  3.145331,  3.241365, -0.426046,0.0
  3.871331,  4.515165, -0.522946,0.0
  5.187331,  4.376565, -1.285146,0.0
  6.325231,  4.010465, -0.372746,0.0
  6.339431,  4.026865,  0.848454,0.0
  7.426631,  3.663765, -1.077546,0.0
  2.995231,  5.556165, -1.229346,0.0
  2.148631,  5.340565, -2.087946,0.0
  3.281231,  6.819965, -0.838546,0.0
 -0.644669, -2.770835,  1.894254,0.0
 -3.752769, -6.434835, -0.767846,0.0
 -1.375369, -5.681935, -1.066346,0.0
 -1.253669, -1.978535, -1.369346,0.0
 -0.124469, -3.276635, -0.996646,0.0
 -2.616369, -0.816935,  0.361054,0.0
 -4.187069, -0.122235,  0.661554,0.0
 -8.035269, -4.273235,  0.367254,0.0
 -7.998669, -2.550035,  0.695254,0.0
  0.621031, -0.854335, -1.522446,0.0
  1.754031,  1.260565, -1.576246,0.0
  1.048431,  1.763365,  2.652154,0.0
 -0.148269, -0.343935,  2.699654,0.0
  3.291731,  2.559865, -1.162246,0.0
  4.027131,  4.879165,  0.499954,0.0
  5.464231,  5.324665, -1.761846,0.0
  5.102131,  3.612965, -2.067246,0.0
  8.122431,  3.452965, -0.408546,0.0
  2.676931,  7.406465, -1.355046,0.0
 -1.421369, -2.342435,  2.536754,0.0
  0.312931, -2.754335,  2.427454,0.0
 -0.886369, -3.827335,  1.742754,0.0
