0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
7,10
11,10
12,10
10,11
8,11
13,11
6,8
11,8
14,8
11,13
15,13
16,13
17,13
2,9
18,9
19,9
0,4
20,4
21,4
8,14
22,14
23,14
24,14
13,15
25,15
26,15
27,15
15,25
28,25
29,25
25,28
30,28
31,28
28,30
26,30
32,30
15,26
30,26
33,26
30,32
34,32
35,32
32,34
36,34
37,34
34,36
33,36
38,36
26,33
36,33
39,33
34,37
40,37
37,40
41,40
42,40
43,40
10,12
13,16
13,17
9,18
9,19
4,20
4,21
14,22
14,23
14,24
15,27
25,29
28,31
32,35
36,38
33,39
40,41
40,42
40,43
