 -4.860372, -0.450405, -1.911956,1.0
 -4.606972, -1.756505, -1.723956,1.0
 -3.445972, -2.285205, -1.337956,1.0
 -2.502972, -1.356705, -1.144156,1.0
 -2.631272,  0.018295, -1.305156,1.0
 -3.888972,  0.466895, -1.708556,1.0
 -1.233872, -1.674705, -0.741956,1.0
 -0.564972, -0.501505, -0.644856,1.0
 -1.364072,  0.565795, -0.985156,1.0
 -4.202872,  1.786495, -1.911456,1.0
 -5.637572, -2.619005, -1.949656,1.0
  0.866728, -0.462005, -0.242656,1.0
  1.227428,  0.926695,  0.167944,1.0
  0.726428,  1.923595, -0.824256,1.0
 -0.825972,  1.950395, -0.937256,1.0
  2.691228,  1.059395,  0.310844,1.0
  3.252428,  0.249395,  1.462044,1.0
  2.891828,  0.546895,  2.785444,1.0
  3.409328, -0.198105,  3.846344,1.0
  4.292828, -1.246605,  3.596644,1.0
  4.659928, -1.551005,  2.286944,1.0
  4.143728, -0.807205,  1.224044,1.0
 -3.531972,  2.530095, -1.770256,1.0
 -5.141172,  2.033595, -2.202056,1.0
 -5.499972, -3.610805, -1.822156,1.0
 -6.533672, -2.258505, -2.242556,1.0
  1.478328, -0.793405, -1.090956,1.0
  1.021928, -1.154105,  0.591944,1.0
  1.158428,  1.711295, -1.812156,1.0
  1.053128,  2.931095, -0.538556,1.0
 -1.245672,  2.464895, -0.064356,1.0
 -1.115572,  2.510995, -1.832356,1.0
  2.949828,  2.107495,  0.513944,1.0
  3.199928,  0.797495, -0.626456,1.0
  2.199528,  1.362395,  2.992044,1.0
  3.121928,  0.039895,  4.869044,1.0
  4.696128, -1.827605,  4.424244,1.0
  5.350628, -2.369905,  2.092244,1.0
  4.442228, -1.059805,  0.207144,1.0
