0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
7,10
11,10
12,10
10,11
8,11
13,11
6,8
11,8
14,8
11,13
15,13
16,13
17,13
13,15
18,15
19,15
15,18
20,18
21,18
18,20
22,20
23,20
20,22
24,22
25,22
22,24
26,24
27,24
24,26
21,26
28,26
18,21
26,21
29,21
2,9
30,9
31,9
0,4
32,4
33,4
26,28
34,28
35,28
8,14
36,14
37,14
38,14
28,34
39,34
40,34
34,39
29,39
41,39
21,29
39,29
42,29
24,27
43,27
27,43
44,43
45,43
46,43
10,12
13,16
13,17
15,19
20,23
22,25
9,30
9,31
4,32
4,33
28,35
14,36
14,37
14,38
34,40
39,41
29,42
43,44
43,45
43,46
