0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
6,8
10,8
11,8
8,10
12,10
13,10
10,12
14,12
15,12
12,14
16,14
17,14
14,16
11,16
18,16
8,11
16,11
19,11
0,4
20,4
21,4
2,9
22,9
23,9
14,17
7,24
25,24
26,24
27,24
5,7
24,7
28,7
29,7
12,15
30,15
31,15
15,30
32,30
33,30
34,30
30,32
35,32
36,32
32,35
37,35
38,35
35,37
39,37
40,37
37,39
41,39
42,39
39,41
36,41
43,41
32,36
41,36
44,36
15,31
45,31
46,31
47,31
41,43
48,43
43,48
49,48
50,48
51,48
39,42
52,42
42,52
53,52
54,52
55,52
37,40
56,40
40,56
57,56
58,56
59,56
10,13
16,18
11,19
4,20
4,21
9,22
9,23
24,25
24,26
24,27
7,28
7,29
30,33
30,34
35,38
36,44
31,45
31,46
31,47
48,49
48,50
48,51
52,53
52,54
52,55
56,57
56,58
56,59
