0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
11,7
7,10
12,10
13,10
10,12
8,12
14,12
6,8
12,8
15,8
12,14
16,14
17,14
18,14
14,16
19,16
20,16
16,19
21,19
22,19
19,21
23,21
24,21
21,23
25,23
26,23
23,25
27,25
28,25
25,27
22,27
29,27
19,22
27,22
30,22
2,9
31,9
32,9
0,4
33,4
34,4
25,28
35,28
36,28
28,35
28,36
37,36
38,36
36,37
39,37
40,37
41,37
37,39
42,39
43,39
39,42
39,43
44,43
37,40
45,40
46,40
47,40
40,45
48,45
49,45
45,48
45,49
50,49
8,15
51,15
52,15
53,15
7,11
10,13
14,17
14,18
16,20
21,24
23,26
27,29
22,30
9,31
9,32
4,33
4,34
36,38
37,41
43,44
40,46
40,47
49,50
15,51
15,52
15,53
