0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
6,8
10,8
11,8
8,10
12,10
13,10
10,12
14,12
15,12
12,14
16,14
17,14
14,16
11,16
18,16
8,11
16,11
19,11
0,4
20,4
21,4
2,9
22,9
23,9
14,17
24,17
25,17
7,26
27,26
28,26
29,26
5,7
26,7
30,7
31,7
17,24
32,24
33,24
34,24
24,32
35,32
36,32
32,35
37,35
38,35
35,37
39,37
40,37
37,39
41,39
42,39
39,41
36,41
43,41
32,36
41,36
44,36
12,15
45,15
46,15
15,45
15,46
17,25
47,25
48,25
49,25
10,13
16,18
11,19
4,20
4,21
9,22
9,23
26,27
26,28
26,29
7,30
7,31
24,33
24,34
35,38
37,40
39,42
41,43
36,44
25,47
25,48
25,49
