0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
6,8
10,8
11,8
12,8
8,10
13,10
14,10
10,13
15,13
16,13
13,15
17,15
18,15
15,17
19,17
20,17
17,19
14,19
21,19
10,14
19,14
22,14
2,9
23,9
24,9
0,4
25,4
26,4
19,21
27,21
21,27
28,27
29,27
30,27
17,20
31,20
32,20
15,18
33,18
18,33
34,33
35,33
36,33
20,31
37,31
38,31
39,31
31,37
40,37
41,37
42,37
37,40
32,40
43,40
44,40
20,32
40,32
45,32
46,32
5,7
8,11
8,12
13,16
14,22
9,23
9,24
4,25
4,26
27,28
27,29
27,30
33,34
33,35
33,36
31,38
31,39
37,41
37,42
40,43
40,44
32,45
32,46
