0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
7,10
11,10
12,10
10,11
8,11
13,11
6,8
11,8
11,13
14,13
15,13
16,13
2,9
17,9
18,9
0,4
19,4
20,4
13,14
21,14
22,14
14,21
23,21
24,21
21,23
25,23
26,23
22,27
28,27
26,27
14,22
27,22
29,22
27,28
30,28
31,28
28,30
32,30
33,30
30,32
29,32
34,32
22,29
32,29
35,29
21,24
36,24
37,24
24,36
38,36
39,36
36,38
25,38
40,38
23,25
38,25
41,25
23,26
27,26
42,26
43,26
10,12
13,15
13,16
9,17
9,18
4,19
4,20
28,31
30,33
32,34
29,35
24,37
36,39
38,40
25,41
26,42
26,43
