 -6.861306, -0.747815, -2.525586,0.0
 -7.454206, -0.970315, -1.354286,0.0
 -6.956106, -0.595115, -0.176386,0.0
 -5.768906,  0.059285, -0.167686,0.0
 -5.065606,  0.337185, -1.339586,0.0
 -5.674806, -0.115515, -2.511586,0.0
 -3.775506,  1.044985, -1.352086,0.0
 -2.572906,  0.348885, -1.141586,0.0
 -1.327906,  0.998685, -1.178686,0.0
 -1.297006,  2.374785, -1.457186,0.0
 -2.484506,  3.084785, -1.656686,0.0
 -3.714106,  2.423285, -1.600886,0.0
 -8.646206, -1.625215, -1.356786,0.0
 -5.126006,  0.117485, -3.760086,0.0
  0.195894,  3.240385, -1.584986,0.0
 -6.148806,  0.165385,  2.361114,0.0
 -5.224706,  0.469985,  1.186714,0.0
 -0.166106,  0.223985, -0.980786,0.0
  0.303994,  0.445685,  0.151014,0.0
  1.386294, -0.322715,  0.474814,0.0
  1.854594, -1.469815, -0.315486,0.0
  3.588794,  1.412285,  2.932014,0.0
  4.483794,  2.436985,  2.982714,0.0
  3.260494, -1.290115, -0.858086,0.0
  4.407494, -1.930015, -0.298686,0.0
  5.677994, -1.673915, -0.882086,0.0
  5.786594, -0.814915, -1.984486,0.0
  4.663794, -0.196015, -2.522886,0.0
  3.413594, -0.429015, -1.963286,0.0
  2.035894,  0.005185,  1.741114,0.0
  3.029494,  1.161285,  1.630014,0.0
  4.823294,  3.128685,  2.030114,0.0
  4.994894,  2.604885,  4.380614,0.0
  4.374994, -2.809815,  0.811614,0.0
  5.533894, -3.400515,  1.323414,0.0
  6.762694, -3.133715,  0.739414,0.0
  6.832994, -2.277615, -0.356786,0.0
 -2.596306, -0.723615, -0.948486,0.0
 -2.462706,  4.151385, -1.868986,0.0
 -4.627106,  2.993385, -1.770486,0.0
 -9.122606, -1.796715, -0.484186,0.0
 -9.046406, -1.931415, -2.230786,0.0
 -4.116506,  0.108085, -3.857786,0.0
 -5.645206, -0.260715, -4.545486,0.0
 -5.685606,  0.488785,  3.298414,0.0
 -6.350806, -0.908315,  2.440314,0.0
 -7.106306,  0.687285,  2.257914,0.0
 -5.026706,  1.548085,  1.179714,0.0
 -4.273606, -0.048615,  1.354814,0.0
  1.182594, -1.667215, -1.159086,0.0
  1.758094, -2.356115,  0.317014,0.0
  6.758094, -0.615415, -2.436786,0.0
  4.765694,  0.472085, -3.377086,0.0
  2.542994,  0.069485, -2.391486,0.0
  2.523994, -0.888015,  2.145014,0.0
  1.254794,  0.261985,  2.468314,0.0
  3.837694,  0.911885,  0.934714,0.0
  2.519094,  2.063985,  1.272914,0.0
  5.732394,  3.412385,  4.402414,0.0
  5.480694,  1.682985,  4.709714,0.0
  4.169294,  2.865985,  5.047914,0.0
  3.441794, -3.055615,  1.313314,0.0
  5.469694, -4.071415,  2.178614,0.0
  7.667294, -3.592915,  1.133414,0.0
  7.808894, -2.083615, -0.801886,0.0
