 -2.299549, -2.029435,  3.785409,1.0
 -2.887649, -3.132535,  3.315809,1.0
 -2.369149, -3.916935,  2.370809,1.0
 -1.170849, -3.545035,  1.877209,1.0
 -0.476149, -2.424135,  2.289009,1.0
 -1.104549, -1.681035,  3.271809,1.0
  0.856051, -2.085435,  1.681009,1.0
  0.811751, -0.988335,  0.638509,1.0
  0.140851, -1.175435, -0.574391,1.0
  0.096051, -0.164335, -1.550791,1.0
  0.777451,  1.054365, -1.322591,1.0
  1.472351,  1.247965, -0.106191,1.0
  1.466451,  0.227665,  0.860709,1.0
 -0.535149, -0.527135,  3.795309,1.0
 -4.095549, -3.482835,  3.835709,1.0
  2.504351,  2.664765,  0.303809,1.0
  3.967151,  2.240765, -0.686191,1.0
  0.770951,  2.072565, -2.314691,1.0
 -0.956149, -0.534235, -2.964691,1.0
 -2.401249,  0.463965, -2.502891,1.0
  1.096351,  1.916465, -3.649291,1.0
  0.974951,  3.130665, -4.289691,1.0
  0.560351,  4.071965, -3.323591,1.0
  0.443651,  3.401765, -2.125491,1.0
 -0.769149, -4.203235,  1.109409,1.0
  1.296151, -2.976835,  1.214109,1.0
  1.557651, -1.823835,  2.483709,1.0
 -0.372249, -2.120935, -0.754391,1.0
  2.009151,  0.368065,  1.796509,1.0
  0.350051, -0.678235,  4.275409,1.0
 -0.421649,  0.220865,  3.113609,1.0
 -4.561349, -4.313435,  3.502409,1.0
 -4.512649, -2.913435,  4.555909,1.0
  4.742651,  2.993465, -0.519591,1.0
  3.723651,  2.223865, -1.751291,1.0
  4.360251,  1.264965, -0.387591,1.0
 -3.193449,  0.306465, -3.239791,1.0
 -2.151849,  1.527465, -2.485991,1.0
 -2.775349,  0.164065, -1.520291,1.0
  1.418951,  0.955565, -4.030891,1.0
  1.171051,  3.315265, -5.339791,1.0
  0.361351,  5.125865, -3.481891,1.0
  0.124051,  3.757965, -1.154191,1.0
