0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
7,10
11,10
12,10
10,11
8,11
13,11
6,8
11,8
2,9
14,9
15,9
0,4
16,4
17,4
11,13
18,13
19,13
20,13
13,18
21,18
22,18
23,18
18,21
24,21
25,21
26,21
21,24
27,24
28,24
29,24
24,27
30,27
31,27
32,27
27,30
33,30
34,30
35,30
10,12
36,12
37,12
38,12
12,36
39,36
40,36
41,36
36,39
42,39
43,39
44,39
39,42
45,42
46,42
47,42
42,45
48,45
49,45
50,45
45,48
51,48
52,48
53,48
9,14
9,15
4,16
4,17
13,19
13,20
18,22
18,23
21,25
21,26
24,28
24,29
27,31
27,32
30,33
30,34
30,35
12,37
12,38
36,40
36,41
39,43
39,44
42,46
42,47
45,49
45,50
48,51
48,52
48,53
