0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
6,8
10,8
11,8
8,10
12,10
13,10
10,12
14,12
15,12
12,14
16,14
17,14
14,16
11,16
18,16
8,11
16,11
19,11
0,4
20,4
21,4
2,9
22,9
23,9
14,17
7,24
25,24
26,24
27,24
5,7
24,7
28,7
29,7
12,15
30,15
31,15
15,30
32,30
33,30
30,32
34,32
35,32
32,34
31,34
15,31
34,31
32,35
36,35
37,35
38,35
35,36
39,36
40,36
36,39
41,39
42,39
39,41
43,41
44,41
41,43
45,43
46,43
43,45
40,45
47,45
36,40
45,40
48,40
10,13
16,18
11,19
4,20
4,21
9,22
9,23
24,25
24,26
24,27
7,28
7,29
30,33
35,37
35,38
39,42
41,44
43,46
45,47
40,48
