0,1
2,1
3,1
1,0
4,0
5,0
0,4
6,4
7,4
4,6
8,6
9,6
6,8
10,8
2,8
8,10
11,10
12,10
13,10
10,11
14,11
15,11
11,14
2,14
16,14
17,14
1,2
8,2
14,2
7,18
19,18
20,18
4,7
18,7
6,9
19,9
21,9
18,19
9,19
1,3
22,23
24,23
15,23
23,22
25,22
26,22
22,25
27,25
28,25
25,27
29,27
30,27
27,29
24,29
31,29
23,24
29,24
32,24
29,31
33,31
31,33
34,33
35,33
36,33
27,30
37,30
30,37
38,37
39,37
40,37
25,28
41,28
28,41
42,41
43,41
44,41
18,20
45,20
46,20
9,21
47,21
48,21
11,15
23,15
49,15
50,15
0,5
10,12
10,13
14,16
14,17
22,26
24,32
33,34
33,35
33,36
37,38
37,39
37,40
41,42
41,43
41,44
20,45
20,46
21,47
21,48
15,49
15,50
