0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
7,10
11,10
12,10
10,11
8,11
13,11
6,8
11,8
14,8
11,13
15,13
16,13
17,13
13,15
18,15
19,15
15,18
20,18
21,18
18,20
22,20
23,20
20,22
24,22
25,22
22,24
26,24
27,24
24,26
21,26
28,26
18,21
26,21
29,21
2,9
30,9
31,9
0,4
32,4
33,4
22,25
34,25
25,34
35,34
36,34
37,34
26,28
38,28
28,38
39,38
40,38
41,38
24,27
42,27
27,42
43,42
44,42
45,42
10,12
8,14
13,16
13,17
15,19
20,23
21,29
9,30
9,31
4,32
4,33
34,35
34,36
34,37
38,39
38,40
38,41
42,43
42,44
42,45
