0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
7,10
11,10
12,10
10,11
8,11
13,11
6,8
11,8
14,8
2,9
15,9
16,9
0,4
17,4
18,4
10,12
11,13
19,13
20,13
13,19
14,19
21,19
8,14
19,14
22,14
23,14
19,21
24,21
25,21
26,21
21,24
27,24
28,24
24,27
29,27
30,27
27,29
31,29
32,29
29,31
33,31
34,31
31,33
28,33
35,33
24,28
33,28
36,28
33,35
37,35
35,37
38,37
39,37
40,37
31,34
41,34
34,41
42,41
43,41
44,41
29,32
45,32
32,45
46,45
47,45
48,45
9,15
9,16
4,17
4,18
13,20
14,22
14,23
21,25
21,26
27,30
28,36
37,38
37,39
37,40
41,42
41,43
41,44
45,46
45,47
45,48
