0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
8,5
5,6
2,6
9,6
1,2
6,2
10,2
6,9
11,9
12,9
2,10
13,10
14,10
0,4
15,4
16,4
9,11
17,11
18,11
11,17
19,17
20,17
17,19
21,19
22,19
19,21
12,21
23,21
9,12
21,12
24,12
5,7
25,7
26,7
27,7
5,8
28,8
29,8
30,8
31,32
33,32
34,32
32,31
35,31
36,31
31,35
37,35
38,35
35,37
39,37
40,37
37,39
33,39
41,39
32,33
39,33
42,33
19,22
43,22
44,22
45,22
22,43
46,43
47,43
48,43
43,46
34,46
49,46
50,46
32,34
46,34
51,34
52,34
10,13
10,14
4,15
4,16
11,18
17,20
21,23
12,24
7,25
7,26
7,27
8,28
8,29
8,30
31,36
35,38
37,40
39,41
33,42
22,44
22,45
43,47
43,48
46,49
46,50
34,51
34,52
