0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
2,9
10,9
11,9
0,4
12,4
13,4
5,7
14,7
15,7
7,14
16,14
17,14
14,16
8,16
18,16
6,8
16,8
19,8
16,18
20,18
21,18
18,20
22,20
23,20
24,20
20,22
25,22
26,22
22,25
27,25
28,25
25,27
29,27
30,27
27,29
31,29
32,29
29,31
23,31
33,31
20,23
31,23
34,23
22,26
35,26
36,26
26,35
37,35
38,35
35,37
28,37
39,37
25,28
37,28
40,28
31,33
41,33
42,33
33,41
43,41
44,41
41,43
34,43
45,43
23,34
43,34
46,34
9,10
9,11
4,12
4,13
7,15
14,17
8,19
18,21
20,24
27,30
29,32
26,36
35,38
37,39
28,40
33,42
41,44
43,45
34,46
