0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
6,8
10,8
11,8
8,10
12,10
13,10
10,12
14,12
15,12
12,14
16,14
17,14
14,16
11,16
18,16
8,11
16,11
19,11
0,4
20,4
21,4
2,9
22,9
23,9
14,17
24,17
25,17
7,26
27,26
28,26
29,26
5,7
26,7
30,7
31,7
12,15
32,15
33,15
15,32
15,33
17,24
34,24
35,24
36,24
24,34
37,34
38,34
39,34
34,37
40,37
41,37
42,37
37,40
25,40
43,40
44,40
17,25
40,25
45,25
46,25
10,13
16,18
11,19
4,20
4,21
9,22
9,23
26,27
26,28
26,29
7,30
7,31
24,35
24,36
34,38
34,39
37,41
37,42
40,43
40,44
25,45
25,46
