 -5.395247, -1.470244,  0.631416,0.0
 -5.203547, -2.749444,  0.347516,0.0
 -4.012347, -3.302544,  0.182616,0.0
 -2.941847, -2.536244,  0.304116,0.0
 -2.988847, -1.167744,  0.596416,0.0
 -4.309647, -0.690844,  0.757116,0.0
 -1.797347, -3.186244,  0.122016,0.0
 -0.630547, -2.513444,  0.227416,0.0
 -0.524147, -1.164344,  0.522416,0.0
 -1.729247, -0.454744,  0.694616,0.0
  0.859653, -0.561644,  0.605216,0.0
  1.191953,  0.077456, -0.663084,0.0
  2.415953,  0.737756, -0.770584,0.0
  2.403853,  2.141856, -0.849984,0.0
  3.587753,  2.891556, -0.887084,0.0
  4.809853,  2.225056, -0.808984,0.0
  4.843353,  0.832756, -0.731384,0.0
  3.656953,  0.076656, -0.726384,0.0
 -4.615647,  0.628056,  1.059616,0.0
 -6.299747, -3.545144,  0.218416,0.0
  3.780753, -1.422744, -0.675684,0.0
  3.536653,  4.390356, -0.936584,0.0
 -1.699647,  1.027056,  0.981016,0.0
  0.258253, -3.120544,  0.058116,0.0
  1.577453, -1.351344,  0.850916,0.0
  0.914753,  0.151056,  1.436616,0.0
  0.405753,  0.549456, -1.109784,0.0
  1.447553,  2.665256, -0.868984,0.0
  5.745953,  2.782056, -0.810184,0.0
  5.810853,  0.332956, -0.681784,0.0
 -4.273747,  0.950956,  1.961416,0.0
 -4.383847,  1.298956,  0.331416,0.0
 -6.188047, -4.524744,  0.002716,0.0
 -7.220747, -3.149844,  0.339216,0.0
  4.684953, -1.754644, -1.197884,0.0
  2.937353, -1.912144, -1.172984,0.0
  3.836553, -1.761344,  0.363216,0.0
  3.473553,  4.796256,  0.077616,0.0
  2.668653,  4.731656, -1.510484,0.0
  4.428653,  4.796356, -1.425184,0.0
 -2.100747,  1.228556,  1.978516,0.0
 -2.266047,  1.571756,  0.220316,0.0
 -0.696047,  1.456156,  0.957016,0.0
