0,1
2,1
1,0
3,0
4,0
0,3
5,3
3,5
6,5
7,5
5,6
2,6
8,6
1,2
6,2
9,2
5,7
10,7
11,7
7,10
12,10
13,10
10,12
8,12
14,12
6,8
12,8
15,8
16,8
17,18
19,18
14,18
18,17
20,17
21,17
17,20
22,20
23,20
20,22
24,22
25,22
22,24
26,24
27,24
24,26
21,26
28,26
17,21
26,21
29,21
2,9
30,9
31,9
0,4
32,4
33,4
8,15
34,15
35,15
36,15
18,19
37,19
38,19
19,37
12,14
18,14
39,14
40,14
26,28
41,28
28,41
42,41
43,41
44,41
24,27
45,27
27,45
46,45
47,45
48,45
22,25
49,25
25,49
50,49
51,49
52,49
7,11
10,13
8,16
20,23
21,29
9,30
9,31
4,32
4,33
15,34
15,35
15,36
19,38
14,39
14,40
41,42
41,43
41,44
45,46
45,47
45,48
49,50
49,51
49,52
